id_klient,kategoria,zgoda_marketingowa
JXNB81900995161455,office,true
QODY21323113268768,pets,true
NPZZ90414854581815,pets,true
RMPI59867413812481,fashion,true
OVTO12961436946323,office,true
ZWYO32543331897864,pets,true
FQIM86176260361194,fashion,true
OVRZ78275288040892,pets,true
OXTS65045542593378,pets,true
PIWB95875413525262,fashion,true
TRGI26806563813143,office,true
HIKG63676509374819,fashion,true
NFXG43815351373498,pets,true
QLWU02551295833338,pets,true
FNTK66268300403667,fashion,true
OWWX05828414018045,pets,true
WPHV78753337349492,office,true
ZITI22222078920152,office,true
XLQQ70054006865375,office,true
JPVI57116712721111,office,true
QTBV12154676164435,pets,true
ASGT05517145113419,pets,true
TFYS82970607837118,pets,true
GWLU18262411080002,pets,true
QJAB45052022411962,pets,true
TKEB48250650606405,pets,true
RJUD96709792149184,office,true
VKSJ95180917088036,pets,true
KGZR71396941603787,fashion,true
FWGK96059688575751,office,true
MMBQ34258371933691,pets,true
KUGB34597399273619,fashion,true
RYNH26610632944368,pets,true
FTQH51150290932789,pets,true
AHXZ30321935471926,pets,true
FSLC05109006484806,office,true
JBFK28369935247161,pets,true
UTJR10222963921225,fashion,true
YZWK01664744135619,pets,true
EDUL75959186550374,pets,true
CQEC66617004221555,pets,true
LGBW99079322443228,pets,true
CXMY13108230943749,office,true
CRCD58714737105975,pets,true
OMJF60163400694333,pets,true
ODAD52381863209089,pets,true
PWFS13197001315381,office,true
APUR73647025604867,pets,true
FXYW64200769100178,pets,true
YBPI26702140223915,office,true
BUNG96064950372956,office,true
MJHH63216464585968,pets,true
WIOJ80987381038956,office,true
NHGJ21977040871196,fashion,true
OWRV91496669188979,pets,true
CIFK38409474568465,pets,true
QODP23344294083528,fashion,true
ZOJL71395387525170,pets,true
IPOK24342679591200,fashion,true
AIGS34535698917148,office,true
XZGN90990477394238,office,true
QDUX40960355629324,office,true
RESF02637292995488,pets,true
XTGU35925610085962,pets,true
MPXA08528766036850,pets,true
GXQW00979720634128,fashion,true
IIWF41581385028025,pets,true
ZMDP66403415513506,pets,true
BWHY15088066450729,fashion,true
YEUH62087319676309,pets,true
AJNO62789976661330,fashion,true
BTZL47191733550267,fashion,true
QDHE67620723802448,office,true
XPRT15951174436223,pets,true
BCUN52365859576924,fashion,true
LDII33095016667472,office,true
DBAT77886078455170,pets,true
ACRG45830556483803,pets,true
OPHR73909013548604,office,true
SLKA35847108929414,pets,true
GUFT62861225658169,pets,true
BYDS05124597634592,pets,true
KDAD50013531364217,fashion,true
QGYM37268517029567,fashion,true
OPUD05040578760219,office,true
TVMN99066037343565,fashion,true
CMGB58835547992521,fashion,true
XNBN23180521294464,fashion,true
AHLO55013615539639,pets,true
QIIE68480234624691,office,true
JZJV71705244474347,office,true
UDNJ57693242551360,pets,true
ZPKN72691938806263,fashion,true
PQZP46959356769620,pets,true
VHFS81392382709795,office,true
CYJK87392498274962,office,true
EWCS58898942095159,fashion,true
JKNE64042138580065,fashion,true
YLHS29696872887099,office,true
RACA38667301593031,pets,true
QKWY03549803664520,pets,true
SDNV09142966897929,pets,true
GGUP57184165127212,pets,true
DDJY53292304196803,pets,true
MHWG01023687576449,office,true
GIGI13654075325069,fashion,true
DWQN50357335836397,office,true
ZOXV81417822522163,office,true
EWIO16693496630656,pets,true
DXOZ98944301092045,office,true
OEWO28716214315528,pets,true
KSCJ76808374713173,pets,true
QYYP54925707642787,pets,true
EJEP35006392825223,office,true
EVHQ56179648063365,pets,true
ZBJM98074359431060,fashion,true
DUBX58676479012791,office,true
RCRU05044402391282,fashion,true
XOMX68215203759387,fashion,true
TGMA46934711032061,office,true
XXHJ94407884192341,pets,true
GZHQ75158844306351,pets,true
HWIK39252286800512,fashion,true
BYQJ46503813918474,fashion,true
GQZL14373012245210,fashion,true
BNQL00720893281505,pets,true
HFIM78566291389893,pets,true
FTVQ69163143350797,fashion,true
DCCF22328881488808,fashion,true
YARZ35291815869403,pets,true
SUKB41790589751044,fashion,true
CWYD66355301125171,pets,true
JTSO92376640899632,pets,true
ELQC56094291557410,pets,true
WWKZ87273443496468,pets,true
JUPS75787484210386,pets,true
PDOM05077664820591,pets,true
SITR15064119092222,office,true
ENKM32347008287523,fashion,true
NAGV94683972465293,pets,true
OHOP36373409523132,pets,true
BCPH54223049249761,fashion,true
CCUN24143227631104,pets,true
QRCC94667273312283,office,true
BTWY91859356894791,fashion,true
WAAN99557255336735,pets,true
YMFF47002366143156,pets,true
QJYJ98176862838606,pets,true
RLWU41635022451303,pets,true
MUOB84648647284675,pets,true
NHIF71710242073386,pets,true
PVDL12530783308443,pets,true
BREA11225131900151,pets,true
MIDC58631252580371,pets,true
ZNCH73973252689971,pets,true
DXXU60587490052602,pets,true
XVCA99032255906069,pets,true
OXNN86296800194405,fashion,true
ACJC95484483887902,office,true
VYVO48176510697663,pets,true
CORC06390772758760,fashion,true
HJRV42036525322861,office,true
JWHI63245427357371,fashion,true
PTIG07686388194474,pets,true
EMCA95858277993719,fashion,true
ZNOL45631769274862,pets,true
MTAJ71991002927964,fashion,true
PPEB62409877908774,pets,true
TCCB29797685590043,fashion,true
DXTL75138637339173,fashion,true
FGVB49623475292252,fashion,true
UJMR45300919375786,pets,true
IDDY56441375731511,office,true
RZPC20159216211612,pets,true
QEUY78902290935692,pets,true
YCAS26510236757600,pets,true
GWXH82551474790635,office,true
YJZH32217008612878,office,true
KCSN33726610664552,pets,true
BHYZ36197220873690,pets,true
VETW72089805181222,office,true
UVBR43987641749972,office,true
MCVS12280545731118,pets,true
CTAR18412657391656,office,true
WGNJ76579375269496,fashion,true
GPUR78245699048943,pets,true
MYDG93830263892704,pets,true
ZNCP93481470854896,pets,true
DFWF34537265843936,fashion,true
AKZU10023640258298,pets,true
QTGQ98695785176497,pets,true
GXMT80755621733372,pets,true
DFYE83536646423296,office,true
UVGM24695006363283,pets,true
PEXE38856509878776,fashion,true
GETP39097225929579,pets,true
HZBR18336514611927,pets,true
IQAD20226074878525,fashion,true
HKSI47135876151453,pets,true
RRCH71954189961814,pets,true
QACH29513064178011,office,true
KDFP42434154555201,pets,true
GDFP66172378053420,pets,true
GUAG13885340055895,fashion,true
BZEK04547435449129,pets,true
HTYY06377779142202,office,true
UYMS29007425339250,pets,true
QGBA17287415335399,pets,true
JZRP88774578802526,office,true
POQI33933241039828,fashion,true
VGVB01223364778999,office,true
FYKH96920055617920,office,true
TYEZ24131418049629,pets,true
OVSW00145190193601,fashion,true
CNMA56138529308629,fashion,true
IKQC36163568306820,office,true
XTHN59973340160514,fashion,true
TAFG26824347047378,office,true
HVGU25487433657656,pets,true
PPZA30194251197017,pets,true
DVWC53199944511042,fashion,true
ZGXX01922021815649,fashion,true
TVEN64662579052245,office,true
OXDF52469658717634,pets,true
NWQN54580877819171,pets,true
YKUF37068567488852,pets,true
EQOY86066270899781,pets,true
DGKY63675991446049,pets,true
KXRE01062410158799,office,true
EXED35977966757285,fashion,true
WBRT19419605343403,pets,true
PIVO45238133568948,fashion,true
FDXC74526596411783,pets,true
TXHN84516821177339,pets,true
BFHZ23446196024861,pets,true
UPOW21055229471889,fashion,true
TOPV83214258240916,fashion,true
ASEB63642979896528,pets,true
EFWK54487621297281,office,true
MHCG94591229394147,pets,true
YAVR50156981302177,office,true
RVKA20765436728603,pets,true
SFRV64878399543436,fashion,true
AHNY09041159111726,pets,true
XDDJ25710031269042,pets,true
JNZX74672898807731,pets,true
NVCV96527473644985,pets,true
YLNW04128496485463,pets,true
UPOF64467484788813,fashion,true
FSAJ62507607591075,pets,true
MDGQ98242993252350,pets,true
IYKY16930688135637,pets,true
AXXF85375981382625,office,true
OAVT27489915603313,office,true
CBCC18617166606666,pets,true
MHMZ89995366294074,fashion,true
RCDQ94035097399740,fashion,true
REPL60239289570033,fashion,true
GZHU89891084027221,office,true
CZNH59990838912522,pets,true
LXOZ68314005793994,pets,true
VTEW93656100952359,pets,true
OEPW86942991398169,pets,true
HPWY10525103118738,fashion,true
NCVZ35917785205735,pets,true
ROSW30218586968842,pets,true
IAPM50660826595942,fashion,true
IUVM51512087639536,office,true
QJEN25712724580556,fashion,true
JMAF16107383250030,office,true
UABQ55178010795810,fashion,true
ADET42452275285202,pets,true
CUJX77748348081550,office,true
JVDI04108434252533,fashion,true
JVIM69789834647621,fashion,true
QOEC22035130291556,pets,true
NTOD86346224225638,pets,true
JRZW49271216766078,pets,true
NKQT71427708517125,fashion,true
LZJZ68992572832983,office,true
TIZB71986199287039,fashion,true
EZNU63863065532796,pets,true
IYON30175161270941,pets,true
SWZR98831766714646,office,true
WKXG84860514322928,fashion,true
RQUG06578626817362,office,true
UJSY81981867796897,office,true
XCUT05345326929240,fashion,true
ODSN72371625251896,pets,true
NAJC98064056937244,pets,true
MBEP65105070114058,office,true
DPDP78704308199755,office,true
CAZE51852270355809,fashion,true
TQPY14060348469338,pets,true
ITZL30550677988333,pets,true
GDUG90664722151358,office,true
WUAJ16569145078862,fashion,true
WLAZ71076550979350,pets,true
KIDK90559177261864,fashion,true
SVVA60256913055123,pets,true
XPID98034001172879,office,true
YLAS22921648615049,pets,true
VUBV91534497813884,office,true
IJXP55236469825448,pets,true
JHTN19855802875967,office,true
AVCC02253150385704,pets,true
YUYY86980807148338,pets,true
NKNA91419690098276,pets,true
VFPW06992149477221,office,true
SFSG75282768126990,office,true
UVQU63793837429397,office,true
GYNC87818934625665,fashion,true
ONXT33202601844630,pets,true
JJTA78993153389552,pets,true
RUJK06842365826003,pets,true
TPAI22319692660397,fashion,true
CEVP05969758387646,office,true
GYAH32464019656685,fashion,true
CBTY82981914742698,pets,true
YEPE18166347073885,pets,true
DZMU44348742337836,pets,true
JLJN72964680390521,pets,true
FCWF21769879849004,fashion,true
EVVA63619456775626,fashion,true
TZOB46486297251734,office,true
HMBN30196137038673,fashion,true
MPPZ96950257377958,fashion,true
JFVJ05752049201426,pets,true
KHDU69830571849708,pets,true
XOVC20784468892326,pets,true
LEBB98670978428150,fashion,true
YWBR11527248066000,pets,true
PXGT99495789341664,pets,true
CFCI91097249768885,pets,true
LFRO81949980071562,pets,true
TDLM81126653782338,pets,true
THJQ95936462678950,pets,true
CJOE79682280902211,pets,true
BJOE73421196521977,pets,true
HVVD99275742402068,pets,true
ZKMW48038345327729,fashion,true
DQCA35325790301388,fashion,true
QPEB00977238987509,pets,true
ISNP82883490089643,office,true
TLFJ35503864772034,pets,true
AJTE99443439052120,pets,true
CSDY47836373733477,pets,true
UMGS45379573756343,pets,true
ZSYN44065029899377,pets,true
GZAU77912964101860,pets,true
ZDRI17071916832022,pets,true
ZDQU64837746472094,office,true
TJXQ97909130212185,pets,true
FXVT48492765913377,pets,true
OKZB28710040188905,pets,true
DIWN01025167716593,pets,true
ZQAA37485338242614,office,true
MCFT01667775709485,fashion,true
NVMV04081460194399,pets,true
LGJX35551668795708,office,true
DCGX23641542947035,pets,true
IWFJ04446981272957,office,true
CVSQ94199499166108,pets,true
KMUS24172390102124,fashion,true
PUSV23701687284977,pets,true
PGPM21971074000190,pets,true
DWQE57554853989053,fashion,true
TNEB02390786973310,pets,true
RFEF01621554981586,fashion,true
QGUU69076651770278,fashion,true
WXFZ45255306707668,office,true
JJTV75743863371324,pets,true
KIIW18320610167788,fashion,true
RXXX13660421411007,pets,true
KLXV58226805057989,pets,true
WSEN44794126660060,pets,true
KYUF74018607930642,office,true
TVTI44851355989996,office,true
VQPF42613532039269,office,true
UXNQ46800396254669,fashion,true
VMUY36294599632058,pets,true
RNEH59976285484267,pets,true
TSPZ47162337822092,pets,true
TXIL82171785509939,fashion,true
MPXI89942004644732,office,true
DXTK34360864123397,fashion,true
QELR67550387852852,fashion,true
VNJQ28607430451962,pets,true
SSII15355671452236,pets,true
SDAN83703804492578,pets,true
MTDY95694377841963,fashion,true
NCST73278276923133,fashion,true
CVBQ73343869146423,office,true
YBAR94955698203456,pets,true
XXCN96360547875723,office,true
VRTT66680790900658,office,true
ZCXV44962107168124,office,true
QUEW13514044703912,pets,true
WXCU61761060155817,office,true
WGVV40120936613832,fashion,true
KTYZ86262386150327,pets,true
VQLQ28069084930400,fashion,true
FPST63560793253652,pets,true
WSCX47738310879504,pets,true
XQFN28082556139209,pets,true
XWBD02071125438965,fashion,true
NHPI70085909791440,pets,true
MMXT23054484964623,pets,true
EASF02665611111643,pets,true
OFFT48478329462111,office,true
ECIH93842746832112,fashion,true
EOKA81040122227140,office,true
DSNL38096633771344,pets,true
LAJE49188664636807,fashion,true
GIPG56973497019227,office,true
RXAG18253873073739,pets,true
QVCZ26376812635104,office,true
VQQQ54900248332934,office,true
ENZS85246730092647,office,true
NJYX08592189695631,pets,true
NNOB46233923814834,pets,true
JZWC42382489561158,pets,true
IVZG19834297425621,office,true
UEEJ12529350441206,pets,true
KRLJ93924907620890,office,true
SKUK99957430711348,fashion,true
KWVF31633229842627,pets,true
BLLM78226678726494,pets,true
GNNJ43446220018661,office,true
QNBQ33703771166481,fashion,true
PPDN03540663934809,fashion,true
CATF19961228148049,fashion,true
LUCB33437795166771,pets,true
GGCH47041860246091,office,true
BOIJ35568866091906,pets,true
ACHE60347035725421,pets,true
UAGH84552377396749,pets,true
NAYL30097799818487,pets,true
TFMT93276465874442,pets,true
YTHA73560871319441,office,true
EAHV43215810953493,pets,true
BKPG12850702598193,pets,true
IWCT34138803164475,fashion,true
KAXG61429210546068,pets,true
JHQC44982313865150,pets,true
CAMO41824044468838,fashion,true
WOBE74864814215382,pets,true
HYIG21440294329502,fashion,true
RMQI04563445905279,pets,true
JMIM43856604986260,office,true
WQTC53929849647205,pets,true
NAPC85314755706221,pets,true
OROY43152355051130,fashion,true
MKGO79970510284605,office,true
DOQR47413489031017,fashion,true
XDKN64828091471337,pets,true
OIHU37861551445670,office,true
XMRX74046405379138,office,true
LOZE33343312074814,office,true
WPKI02235175140752,pets,true
ZOGF11209828951221,fashion,true
LVAL03874424306294,pets,true
FOIB64315801416790,fashion,true
JYXS91272898080494,pets,true
VJQS23349669101174,pets,true
TYCI63617279344947,office,true
KWJU58548676175425,pets,true
YVDE09875931573325,pets,true
ORKH01887837315895,fashion,true
BTNU23072248602763,pets,true
ZXGB11375423017274,pets,true
WHPO94639484369327,office,true
VWYN50621211308244,fashion,true
SKBZ62705298636186,office,true
EYQX96667725987694,pets,true
FTEJ16407975740157,office,true
VAPA60060780632624,pets,true
HNZK88113786956858,pets,true
EKAU04730317937266,pets,true
RVPI75019277722772,fashion,true
OJWR22056952954593,office,true
PYDI02985266671634,office,true
OKKN48408207322575,pets,true
ZKLL80489604056321,pets,true
PUBH60982195788354,pets,true
PMVN81349929520517,pets,true
BEVZ39903677720119,pets,true
WMOD46568964505188,fashion,true
XFXW70192018477160,fashion,true
MOIT70560997040451,office,true
YBGD31751168565412,pets,true
URQI49198657670628,pets,true
YYCN02698325707732,pets,true
AWJV49830885966325,office,true
UDHA27137513188757,pets,true
FNNM53670699042526,fashion,true
AYUU44137307873296,pets,true
XDEO13487815596548,pets,true
WQVL66039853626884,pets,true
RZQJ73993641832392,office,true
WPHY46864026203131,pets,true
TDSS95964049716488,fashion,true
PBOV29706724213311,fashion,true
HAVB80508466953579,pets,true
RJHI24505949326401,fashion,true
SQOS56207217152480,office,true
UJQR79599169091944,office,true
GNGG02209284052957,pets,true
YQDL58405421390070,fashion,true
GDOQ11438558408876,pets,true
PYNV94478241315922,pets,true
LOGL46506559974393,pets,true
TRNP96942469448511,pets,true
YWGU21995722363423,fashion,true
MPEY04737573788048,pets,true
GLVA64561853362480,office,true
NMJY00145559898091,pets,true
UZIY23114371885752,fashion,true
BAPZ97611628278785,pets,true
DGGA55101402688634,pets,true
KZLC90455694986771,pets,true
RMVV76243750539107,fashion,true
QDTE40379298382273,fashion,true
GKGT87843161758648,pets,true
OGUI89571236749748,office,true
HCBG43731222909943,fashion,true
LUXB35570302031324,office,true
XDLO47517632005851,fashion,true
CQJJ30138164992577,pets,true
LTGX06965566606035,pets,true
SWUT61541709187026,pets,true
CKFN78126806862305,pets,true
WOWS59669066384607,pets,true
BLWN80747675911604,fashion,true
DLGX83216643735648,fashion,true
RYTM38738589484092,fashion,true
BUWQ71261529693695,pets,true
CMEP65824526780041,fashion,true
PIFG23327242656678,office,true
KEUH13877891923583,pets,true
MNHU20783046659104,pets,true
JLCM28434222500023,pets,true
NHGU81664925644063,pets,true
NBXW23048799580701,pets,true
LDDP90044387717539,fashion,true
CKXZ14531268361513,pets,true
CQVK21961686269942,office,true
PLEH91066063715529,pets,true
LFZR48030721171123,pets,true
XNRG99802204366518,office,true
JKFK49017619438759,pets,true
RXOW05835863504637,office,true
ZIAQ26995261126683,office,true
FFYF91889623318686,pets,true
AIUI08366210351494,pets,true
NKST61446408395779,fashion,true
BCKV90078542909573,pets,true
JOCX59349624040925,fashion,true
AQZO35147003445202,pets,true
ROAE96360230733260,pets,true
FXXT86836353053674,pets,true
GQDQ23207029378511,pets,true
ZNMT38038663846443,fashion,true
PZAP59341962407170,fashion,true
GZQU51351957006742,pets,true
KKBX89278769152754,pets,true
VHQP20440203262714,pets,true
CGES81851419007390,pets,true
LIOX00285458472052,pets,true
TSTB71375179897978,office,true
